Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2023,Level 4,GH212,Food and Beverage Services,Dollars (millions),H27,Additions to fixed assets,Financial position,847,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,380,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Dollars (millions),H29,Other assets,Financial position,2977,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Dollars (millions),H30,Total equity and liabilities,Financial position,9422,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,3184,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Dollars (millions),H32,Current liabilities,Financial position,3621,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Dollars (millions),H33,Other liabilities,Financial position,2617,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Dollars,H34,Total income per employee count,Financial ratios,107700,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Dollars,H35,Surplus per employee count,Financial ratios,5300,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Percentage,H36,Current ratio,Financial ratios,74,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Percentage,H37,Quick ratio,Financial ratios,65,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Percentage,H38,Margin on sales of goods for resale,Financial ratios,54,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Percentage,H39,Return on equity,Financial ratios,23,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups H451, H452, and H453"
2023,Level 4,GH212,Food and Beverage Services,Percentage,H41,Liabilities structure,Financial ratios,34,"ANZSIC06 groups H451, H452, and H453"
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H01,Total income,Financial performance,36560,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H04,Sales of goods and services,Financial performance,34617,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,482,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,823,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H07,Non-operating income,Financial performance,637,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H08,Total expenditure,Financial performance,33790,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H09,Interest and donations,Financial performance,926,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H10,Indirect taxes,Financial performance,674,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H11,Depreciation,Financial performance,2977,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H12,Salaries and wages paid,Financial performance,8293,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H13,Redundancy and severance,Financial performance,54,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,18994,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H20,Non-operating expenses,Financial performance,1925,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H21,Opening stocks,Financial performance,364,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H22,Closing stocks,Financial performance,462,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H23,Surplus before income tax,Financial performance,2867,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H24,Total assets,Financial position,67639,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H25,Current assets,Financial position,14081,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H26,Fixed tangible assets,Financial position,41057,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H27,Additions to fixed assets,Financial position,5228,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H28,Disposals of fixed assets,Financial position,805,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H29,Other assets,Financial position,12501,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H30,Total equity and liabilities,Financial position,67638,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,36780,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H32,Current liabilities,Financial position,13247,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars (millions),H33,Other liabilities,Financial position,17612,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars,H34,Total income per employee count,Financial ratios,368100,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Dollars,H35,Surplus per employee count,Financial ratios,28900,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Percentage,H36,Current ratio,Financial ratios,106,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Percentage,H37,Quick ratio,Financial ratios,103,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Percentage,H39,Return on equity,Financial ratios,8,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 division I
2023,Level 1,II,"Transport, Postal and Warehousing",Percentage,H41,Liabilities structure,Financial ratios,54,ANZSIC06 division I
2023,Level 3,II11,Road Transport,Dollars (millions),H01,Total income,Financial performance,12808,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H04,Sales of goods and services,Financial performance,12439,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,162,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,45,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H07,Non-operating income,Financial performance,162,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H08,Total expenditure,Financial performance,11747,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H09,Interest and donations,Financial performance,264,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H10,Indirect taxes,Financial performance,478,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H11,Depreciation,Financial performance,884,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H12,Salaries and wages paid,Financial performance,2969,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,7083,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H20,Non-operating expenses,Financial performance,69,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H21,Opening stocks,Financial performance,52,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H22,Closing stocks,Financial performance,46,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H23,Surplus before income tax,Financial performance,1055,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H24,Total assets,Financial position,11970,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H25,Current assets,Financial position,3196,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H26,Fixed tangible assets,Financial position,6266,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H27,Additions to fixed assets,Financial position,1280,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H28,Disposals of fixed assets,Financial position,342,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H29,Other assets,Financial position,2509,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H30,Total equity and liabilities,Financial position,11970,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,4876,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H32,Current liabilities,Financial position,2889,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars (millions),H33,Other liabilities,Financial position,4205,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars,H34,Total income per employee count,Financial ratios,309700,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Dollars,H35,Surplus per employee count,Financial ratios,25500,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Percentage,H36,Current ratio,Financial ratios,111,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Percentage,H37,Quick ratio,Financial ratios,109,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Percentage,H39,Return on equity,Financial ratios,22,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 groups I461 and I462
2023,Level 3,II11,Road Transport,Percentage,H41,Liabilities structure,Financial ratios,41,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H01,Total income,Financial performance,12808,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H04,Sales of goods and services,Financial performance,12439,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,162,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,45,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H07,Non-operating income,Financial performance,162,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H08,Total expenditure,Financial performance,11747,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H09,Interest and donations,Financial performance,264,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H10,Indirect taxes,Financial performance,478,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H11,Depreciation,Financial performance,884,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H12,Salaries and wages paid,Financial performance,2969,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,7083,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H20,Non-operating expenses,Financial performance,69,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H21,Opening stocks,Financial performance,52,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H22,Closing stocks,Financial performance,46,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H23,Surplus before income tax,Financial performance,1055,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H24,Total assets,Financial position,11970,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H25,Current assets,Financial position,3196,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H26,Fixed tangible assets,Financial position,6266,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H27,Additions to fixed assets,Financial position,1280,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H28,Disposals of fixed assets,Financial position,342,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H29,Other assets,Financial position,2509,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H30,Total equity and liabilities,Financial position,11970,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,4876,ANZSIC06 groups I461 and I462
2023,Level 4,II111,Road Transport,Dollars (millions),H32,Current liabilities,Financial position,2889,ANZSIC06 groups I461 and I462
